NROEMPRESA;SEQPRODUTO;DESCCOMPLETA;DTAHORAMOVTO;INDENTRADASAIDA;ENDERECO;MOVIMENTACAO;SALDOENDERECO;SALDO_ATUAL;QTDMOVTO;MOVIMENTADO;SALDO_ANTERIOR;EMB;ORIGEM_OU_DESTINO;USUMOVTO;NOME;MITIVO_AJUSTE;SEQLOTE;DESCLINHASEPAR
107;20722;FILTRO PAPEL MELITTA AROMA 103 C/30;04/05/2026 14:44:15;E;END.01.057.153.2.1;CANCELAMENTO DE EXPEDIÇÃO;96;2;48;1;1;CX 48;DEP 01 CARGA 1471842 LOTE 9 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;9;MATINAIS BG
107;60373;ACUCAR QUALICOCO 280G COCO;04/05/2026 14:44:15;E;END.01.057.136.2.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;12;1;-1;CX 12;DEP 01 CARGA 1471842 LOTE 9 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;9;MATINAIS BG
107;112163;PURURUCA D TALIA 75G;04/05/2026 14:44:15;E;END.01.057.184.1.1;CANCELAMENTO DE EXPEDIÇÃO;120;6;40;2;4;CX 20;DEP 01 CARGA 1471842 LOTE 9 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;9;MATINAIS BG
107;113131;BISC BAUDUCCO 84G SPECULOOS CARAMEL;04/05/2026 14:44:15;E;END.01.057.178.2.2;CANCELAMENTO DE EXPEDIÇÃO;144;3;48;1;2;CX 48;DEP 01 CARGA 1471842 LOTE 9 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;9;MATINAIS BG
107;120026;FLOCOS ARROZ STO ANTONIO 100G CARAMELIZ CROC;04/05/2026 14:44:15;E;END.01.057.141.2.1;CANCELAMENTO DE EXPEDIÇÃO;48;2;24;1;1;CX 24;DEP 01 CARGA 1471842 LOTE 9 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;9;MATINAIS BG
107;7671;SUSTAGEN KIDS 190G SACHE CHOC;05/05/2026 10:05:25;E;END.01.056.133.2.2;CANCELAMENTO DE EXPEDIÇÃO;-25;-25;2;2;-27;UN 1;DEP 01 CARGA 1471800 LOTE 6 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;6;MATINAIS BG
107;113794;TEMPERO KARUI 750ML SUSHI;05/05/2026 10:05:25;E;END.01.057.172.2.1;CANCELAMENTO DE EXPEDIÇÃO;36;3;12;1;2;CX 12;DEP 01 CARGA 1471800 LOTE 6 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;6;MATINAIS BG
107;117363;BARRA PROT DR PEANUT 62G DOCTOR BAR AVELA;05/05/2026 10:05:25;E;END.01.057.134.2.2;CANCELAMENTO DE EXPEDIÇÃO;49;6,125;8;1;5,125;DP 8;DEP 01 CARGA 1471800 LOTE 6 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;6;MATINAIS BG
107;11448;AZEITE OLIVA COCINERO 500ML PET EXT VIRG;07/05/2026 15:07:00;E;END.01.057.123.2.2;CANCELAMENTO DE EXPEDIÇÃO;2784;232;300;25;207;CX 12;DEP 01 CARGA 1474582 LOTE 7 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;7;MATINAIS BG
107;89295;FORMULA INF APTAMIL 800G 1;07/05/2026 15:07:00;E;END.01.056.184.2.2;CANCELAMENTO DE EXPEDIÇÃO;-13;-13;7;7;-20;UN 1;DEP 01 CARGA 1474582 LOTE 7 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;7;MATINAIS BG
107;79098;SOPAO APTI 180G CARNE;08/05/2026 14:07:33;E;END.01.055.117.1.1;CANCELAMENTO DE EXPEDIÇÃO;24;2;48;4;-2;CX 12;DEP 01 CARGA 1472523 LOTE 1 QUEBRA 0;20212;ERICK DE JESUS;Ajuste de Itens;1;MATINAIS BG
